 Sistema de Informação de Atenção Básica - Situação de Saneamento - Brasil
Nº FamíliasAb água-rede públAb água-poço/nasc.Ab água-outrosLixo-coletadoLixo-queim/enterrLixo-céu abertoFez.Urina-esgotoFez.Urina-fossaFez.Urina-céu abTip.Casa TijoloTip.Casa TaipaRevTip.Casa TaipaÑRevTip.Casa MadeiraTip.Casa Mat.AprovTip.Casa OutrosTrat.Água FiltradaTrat.Água FervidaTrat.Água CloradaTrat.Água s/Trat.Energia ElétricaFam.Benef. do PBFFam. com CADÚnico por Município
Período:Dez/2011
"Município";"Nº_Famílias";"Ab_água-rede_públ";"Ab_água-poço/nasc.";"Ab_água-outros";"Lixo-coletado";"Lixo-queim/enterr";"Lixo-céu_aberto";"Fez.Urina-esgoto";"Fez.Urina-fossa";"Fez.Urina-céu_ab";"Tip.Casa_Tijolo";"Tip.Casa_TaipaRev";"Tip.Casa_TaipaÑRev";"Tip.Casa_Madeira";"Tip.Casa_Mat.Aprov";"Tip.Casa_Outros";"Trat.Água_Filtrada";"Trat.Água_Fervida";"Trat.Água_Clorada";"Trat.Água_s/Trat.";"Energia_Elétrica";"Fam.Benef._do_PBF";"Fam._com_CADÚnico"
"150275 CONCORDIA DO PARA";5136;543;4398;195;2714;2080;342;32;2528;2576;1448;45;46;3523;53;21;458;58;3245;1375;4470;-;-
"150276 CUMARU DO NORTE";1608;606;917;85;566;895;147;19;1192;397;506;33;34;1012;19;4;909;19;123;557;806;-;-
"150277 CURIONOPOLIS";5231;2263;2864;104;2601;2134;496;978;3938;315;1022;35;154;3920;71;29;2492;755;1085;899;4934;-;-
"150280 CURRALINHO";3259;759;1193;1307;1220;1404;635;7;688;2564;288;1;4;2919;21;26;654;36;2105;464;2004;-;-
"150285 CURUA";2463;1617;502;344;128;2146;189;21;1597;845;280;35;46;1960;60;82;250;36;1652;525;1623;-;-
"150290 CURUCA";10381;9028;1246;107;3300;6253;828;239;8375;1767;6207;1523;1618;922;74;37;785;177;2293;7126;9911;-;-
"150293 DOM ELISEU";12373;9222;2314;837;8147;1777;2449;737;10725;911;1904;408;429;9363;233;36;7191;228;2224;2730;11448;-;-
"150295 ELDORADO DOS CARAJAS";4353;666;3601;86;1655;2070;628;116;3747;490;2123;106;49;2034;30;11;1405;82;1579;1287;3511;-;-
"150300 FARO";1919;1682;136;101;1238;680;1;-;1885;34;386;27;19;1417;61;9;27;2;1881;9;1693;-;-
"150304 FLORESTA DO ARAGUAIA";3277;2;2918;357;1057;1831;389;9;1737;1531;2175;104;58;759;138;43;1311;7;61;1898;2087;-;-
"150307 GARRAFAO DO NORTE";6323;1064;5124;135;1723;3278;1322;40;5704;579;2706;815;1414;1264;67;57;216;55;4573;1479;4734;-;-
"150309 GOIANESIA DO PARA";6679;130;6434;115;3154;2534;991;63;5707;909;1082;360;481;4677;64;15;2022;90;976;3591;5163;-;-
"150310 GURUPA";5790;2380;780;2630;2444;2583;763;42;1780;3968;453;5;28;5272;25;7;56;19;5558;157;3240;-;-
"150320 IGARAPE-ACU";9072;6660;2204;208;5468;2946;658;101;8180;791;5486;1229;1974;359;18;6;1450;142;832;6648;8659;-;-
"150330 IGARAPE-MIRI";12653;3002;4845;4806;3633;3983;5037;289;3561;8803;1467;47;50;10929;117;43;2052;317;5957;4327;6434;-;-
"150340 INHANGAPI";2205;1019;1070;116;819;1006;380;4;2117;84;995;90;257;835;22;6;428;38;497;1242;1978;-;-
"150345 IPIXUNA DO PARA";6286;4051;1937;298;3528;2339;419;1117;4340;829;2454;249;300;3109;127;47;458;57;2994;2777;4815;-;-
"150350 IRITUIA";8844;4683;3710;451;2082;5327;1435;14;6954;1876;2536;133;469;5312;203;191;630;60;2383;5771;7136;-;-
"150360 ITAITUBA";27538;1560;24834;1144;15738;7225;4575;965;21045;5528;6701;1034;2051;16846;523;383;4656;998;10882;11002;21454;-;-
"150370 ITUPIRANGA";10674;30;10606;38;5562;3390;1722;143;8457;2074;4396;282;291;5533;116;56;2282;116;5947;2329;8119;-;-
"150375 JACAREACANGA";2234;558;1018;658;629;1029;576;9;824;1401;126;199;380;1279;98;152;296;48;1242;648;1362;-;-
"150380 JACUNDA";11197;698;10327;172;9096;1490;611;191;10372;634;3254;83;83;7745;25;7;3570;174;3926;3527;10498;-;-
"150390 JURUTI";6930;3768;2550;612;2735;3922;273;111;6383;436;1443;128;70;4203;655;431;293;134;831;5672;4628;-;-
"150400 LIMOEIRO DO AJURU";4793;1499;336;2958;1478;2208;1107;19;753;4021;183;-;17;4566;16;11;1361;318;2520;594;2584;-;-
"150405 MAE DO RIO";6917;748;5978;191;5148;1054;715;-;6194;723;4090;177;285;2257;97;11;912;97;1462;4446;6690;-;-
"150410 MAGALHAES BARATA";2074;1999;72;3;917;1117;40;16;2015;43;1234;315;449;69;7;-;59;11;1311;693;2028;-;-
"150420 MARABA";44114;17534;25717;863;31693;8475;3946;2252;36696;5166;25287;510;271;17646;312;88;14292;1542;11284;16996;38929;-;-
"150430 MARACANA";8512;5138;3052;322;2062;5347;1103;709;6207;1596;3629;1890;1785;794;228;186;2015;395;2288;3814;6459;-;-
"150440 MARAPANIM";5495;3824;1622;49;1703;3205;587;17;5143;335;2838;633;1089;803;53;79;948;100;1594;2853;4882;-;-
"150442 MARITUBA";4732;430;4220;82;4264;387;81;29;4556;147;4224;38;10;452;8;-;1142;264;1427;1899;4711;-;-
"150445 MEDICILANDIA";6124;1000;4929;195;1131;3327;1666;31;5382;711;426;197;282;5045;148;26;4671;151;384;918;3195;-;-
"150450 MELGACO";3047;397;707;1943;622;417;2008;11;488;2548;63;1;5;2954;21;3;408;51;2207;381;901;-;-
"150460 MOCAJUBA";5000;2813;1758;429;3304;1335;361;47;3719;1234;1561;17;7;3360;42;13;612;137;3481;770;3766;-;-
"150470 MOJU";14112;2547;10419;1146;3906;8344;1862;302;9447;4363;2453;131;149;11046;179;154;2081;548;6178;5305;8356;-;-
"150480 MONTE ALEGRE";14485;6544;7100;841;5559;8514;412;362;13569;554;4427;188;275;9261;126;208;2046;277;8404;3758;10281;-;-
"150490 MUANA";3383;1010;397;1976;1006;1696;681;1;669;2713;135;4;3;3174;27;40;483;62;2356;482;1814;-;-
"150495 NOVA ESPERANCA DO PIRIA";4838;44;4551;243;1773;1492;1573;22;3066;1750;1129;445;791;2299;140;34;284;100;1629;2825;2693;-;-
"150497 NOVA IPIXUNA";3974;68;3583;323;1854;1389;731;32;2566;1376;1371;107;166;2241;41;48;1839;22;640;1473;3141;-;-
"150500 NOVA TIMBOTEUA";4256;3096;1124;36;2036;1870;350;24;3822;410;2119;740;1243;136;15;3;255;44;759;3198;3618;-;-
"150503 NOVO PROGRESSO";5864;777;5047;40;4095;1466;303;65;5112;687;911;13;17;4852;49;22;1905;106;1297;2556;5292;-;-
"150506 NOVO REPARTIMENTO";14836;562;13756;518;7220;3923;3693;703;10799;3334;2101;887;1481;9845;408;114;5536;342;3603;5355;10545;-;-
"150510 OBIDOS";8917;4157;3185;1575;3736;4694;487;2;8345;570;2526;207;280;5334;166;404;657;101;5516;2643;6006;-;-
"150520 OEIRAS DO PARA";5459;2370;2332;757;2357;2425;677;3;536;4920;211;-;6;5223;19;-;70;60;3320;2009;2796;-;-
"150530 ORIXIMINA";9956;4615;3842;1499;6049;3200;707;198;8439;1319;5499;129;123;3791;125;289;704;141;5492;3619;7865;-;-
"150540 OUREM";3306;1109;2110;87;1727;1011;568;125;2999;182;1521;452;1060;234;31;8;236;33;1609;1428;3122;-;-
"150543 OURILANDIA DO NORTE";5874;4384;1446;44;4330;1165;379;327;4830;717;2456;65;157;2941;236;19;4113;70;733;958;5216;-;-
"150548 PACAJA";6506;209;5989;308;1481;2567;2458;22;3777;2707;1607;1028;1168;2519;123;61;3428;81;1792;1205;2852;-;-
"150549 PALESTINA DO PARA";1809;1286;383;140;74;1264;471;14;1473;322;575;180;305;601;89;59;1018;25;108;658;1256;-;-
"150550 PARAGOMINAS";20314;10128;9636;549;17183;1946;1185;610;18305;1398;5997;177;419;13401;187;133;4372;678;3083;12181;18826;-;-
"150553 PARAUAPEBAS";21119;19719;1312;88;20662;364;93;4216;15868;1035;12236;91;69;8661;35;27;8893;216;10225;1785;20846;-;-
"150555 PAU D'ARCO";1592;156;1340;96;632;764;196;4;1404;184;983;44;15;475;62;13;496;29;80;987;1283;-;-
"150560 PEIXE-BOI";2330;1277;1001;52;969;1070;291;12;1997;321;1095;433;684;103;9;6;594;33;453;1250;1989;-;-
"150563 PICARRA";3538;297;3187;54;1396;1881;261;120;2482;936;1926;65;52;1366;98;31;1096;57;1689;696;2871;-;-
"150565 PLACAS";3886;164;3640;82;974;2421;491;39;3449;398;326;125;866;2397;96;76;2620;87;555;624;2070;-;-
"150570 PONTA DE PEDRAS";6224;3850;1469;905;2873;2153;1198;879;2058;3287;1740;20;40;4273;116;35;1335;173;2838;1878;3997;-;-
"150590 PORTO DE MOZ";4550;2125;1165;1260;1037;2533;980;89;3292;1169;195;80;171;4033;60;11;428;89;2344;1689;2511;-;-
"150600 PRAINHA";8320;4570;2350;1400;1435;6403;482;9;7907;404;832;31;62;7271;78;46;433;41;6185;1661;4630;-;-
"150610 PRIMAVERA";2948;1964;940;44;1346;1336;266;23;2545;380;1592;327;924;67;20;18;322;27;753;1846;2746;-;-
"150611 QUATIPURU";3238;994;2063;181;1634;1034;570;24;2113;1101;1805;226;493;546;97;71;151;15;1050;2022;2845;-;-
"150613 REDENCAO";24191;3205;19515;1471;15674;7594;923;247;21869;2075;14391;223;123;8985;281;188;7095;4554;1233;11309;23084;-;-
"150616 RIO MARIA";4691;928;3729;34;3384;1106;201;41;4412;238;2923;104;47;1523;45;49;3984;73;269;365;4334;-;-
"150618 RONDON DO PARA";8489;4193;2920;1376;4634;1408;2447;259;6184;2046;1977;1039;759;4497;133;84;5319;147;414;2609;5747;-;-
"150619 RUROPOLIS";5774;1964;3730;80;2568;2756;450;35;5421;318;818;202;214;4455;43;42;1626;70;3758;320;4394;-;-
"150620 SALINOPOLIS";7877;5235;2541;101;5370;1965;542;485;6128;1264;5282;391;537;1536;56;75;814;66;4725;2272;7298;-;-
"150630 SALVATERRA";4491;2553;1912;26;1241;2964;286;9;4212;270;2405;741;469;727;137;12;460;86;2369;1576;3955;-;-
"150635 SANTA BARBARA DO PARA";4683;3425;1163;95;2396;2099;188;26;3458;1199;2929;25;80;1556;77;16;961;135;1603;1984;4618;-;-
"150640 SANTA CRUZ DO ARARI";1455;944;167;344;392;629;434;10;217;1228;4;1;2;1445;3;-;57;23;1103;272;1114;-;-
"150650 SANTA IZABEL DO PARA";12775;7637;4964;173;8934;3366;474;286;11567;922;8335;520;773;3029;102;15;2416;334;5231;4793;12007;-;-
"150658 SANTA MARIA DAS BARREIRAS";3669;734;2858;77;844;1571;1254;34;2573;1062;1746;395;400;942;108;78;1785;66;497;1321;1542;-;-
"150660 SANTA MARIA DO PARA";6823;4623;2110;90;3382;2170;1271;61;5842;920;3937;1193;1242;382;59;10;491;94;401;5837;6247;-;-
"150670 SANTANA DO ARAGUAIA";9022;1704;7247;71;5232;3279;511;1645;6016;1361;6011;123;124;2488;246;30;5464;96;1644;1818;6073;-;-
"150680 SANTAREM";63907;36754;20691;6462;36714;24855;2338;5495;54799;3613;31324;530;695;28318;1074;1966;16094;5121;17044;25648;48822;-;-
"150690 SANTAREM NOVO";1297;720;575;2;178;677;442;52;1222;23;206;347;686;31;4;23;183;53;44;1017;1080;-;-
"150700 SANTO ANTONIO DO TAUA";6220;3968;2068;184;2828;2876;516;293;4470;1457;3959;262;461;1436;67;35;1287;172;1842;2919;5702;-;-
"150710 SAO CAETANO DE ODIVELAS";4056;2863;1169;24;1844;1552;660;19;2869;1168;2231;204;235;1256;127;3;325;30;1379;2322;3680;-;-
"150715 SAO DOMINGOS DO ARAGUAIA";4675;1938;2527;210;2371;1216;1088;51;3494;1130;1152;95;122;3232;57;17;1758;33;1105;1779;3739;-;-
"150720 SAO DOMINGOS DO CAPIM";6826;2918;3251;657;2688;3143;995;92;3562;3172;1156;98;123;5366;55;28;720;70;3475;2561;4455;-;-
"150730 SAO FELIX DO XINGU";14921;371;13808;742;6136;6710;2075;249;11988;2684;3173;386;294;10535;304;229;9320;1289;2322;1990;8308;-;-
"150740 SAO FRANCISCO DO PARA";4299;2403;1850;46;1836;2302;161;9;4066;224;2720;413;852;275;33;6;370;103;2435;1391;4073;-;-
"150745 SAO GERALDO DO ARAGUAIA";6482;2367;3971;144;3859;1485;1138;433;4684;1365;2868;246;101;3071;156;40;2828;50;2056;1548;4952;-;-
"150746 SAO JOAO DA PONTA";1024;687;316;21;291;538;195;3;506;515;562;61;235;152;11;3;145;17;155;707;966;-;-
"150747 SAO JOAO DE PIRABAS";4988;2501;2379;108;2028;2204;756;147;2977;1864;2664;621;1231;384;76;12;443;59;1278;3208;4004;-;-
"150750 SAO JOAO DO ARAGUAIA";2834;751;1858;225;95;1687;1052;27;1947;860;781;114;188;1574;41;136;645;28;523;1638;1849;-;-
"150760 SAO MIGUEL DO GUAMA";11158;4678;5902;578;5791;3351;2016;295;7934;2929;6448;311;496;3721;132;50;1548;456;2831;6323;10139;-;-
"150770 SAO SEBASTIAO DA BOA VISTA";4023;1544;724;1755;1684;1846;493;13;597;3413;97;7;9;3888;22;-;1756;64;1355;848;2873;-;-
"150775 SAPUCAIA";1083;755;287;41;918;130;35;11;1039;33;516;3;5;542;17;-;283;11;195;594;1070;-;-
"150780 SENADOR JOSE PORFIRIO";1267;948;216;103;669;377;221;7;1048;212;130;37;60;978;57;5;167;37;643;420;960;-;-
"150790 SOURE";5838;4046;1339;453;2662;3047;129;255;3594;1989;2705;447;697;1894;42;53;1163;339;3921;415;5305;-;-
"150795 TAILANDIA";10603;2223;8201;179;8921;1316;366;84;10053;466;2579;127;99;7700;80;18;736;145;7478;2244;9272;-;-
"150796 TERRA ALTA";2498;1986;503;9;1304;1116;78;110;2246;142;1436;197;596;242;17;10;334;46;629;1489;2356;-;-
"150797 TERRA SANTA";3485;2901;236;348;2740;672;73;14;2679;792;1190;42;22;2014;49;168;95;18;3252;120;2952;-;-
"150800 TOME-ACU";13674;7168;5897;608;6309;5094;2270;121;10730;2822;1984;321;500;10672;161;35;4320;431;2668;6254;8478;-;-
"150803 TRACUATEUA";6834;1490;5110;234;1569;4374;891;58;6027;749;4193;721;1214;613;52;41;669;85;1225;4855;5789;-;-
"150805 TRAIRAO";3266;15;3152;99;1426;1468;372;41;3039;186;372;15;65;2755;23;36;790;63;1376;1037;2424;-;-
"150808 TUCUMA";7696;2217;5120;359;3711;2787;1198;254;6376;1066;1905;192;156;5165;234;44;5248;623;945;880;5591;-;-
"150810 TUCURUI";20147;13737;5727;683;17011;2149;987;769;16116;3262;7393;177;198;12080;206;93;5735;742;4658;9012;18979;-;-
"150812 ULIANOPOLIS";5455;1375;4020;59;3987;1052;415;102;5025;327;1444;92;117;3736;22;43;1158;83;2197;2016;4799;-;-
"150815 URUARA";9838;214;7571;2053;2439;4510;2889;169;6980;2689;1780;360;666;6121;573;338;4098;3225;1735;780;4679;-;-
"150820 VIGIA";8433;3809;4418;206;5175;2720;538;48;6202;2183;4780;132;177;3177;71;96;804;155;953;6521;8294;-;-
"150830 VISEU";15171;3914;10744;513;2209;9208;3754;193;8663;6315;6559;1169;3121;3684;390;248;2402;441;4049;8279;9429;-;-
"150835 VITORIA DO XINGU";2357;386;1798;173;736;922;699;34;2029;294;622;153;196;1299;71;16;802;61;783;711;1522;-;-
"150840 XINGUARA";5094;245;4708;141;3609;1310;175;119;4323;652;2400;138;49;2392;91;24;3068;862;323;841;4992;-;-
"160005 SERRA DO NAVIO";1241;736;499;6;1039;190;12;491;709;41;564;1;4;593;8;71;116;2;1108;15;1231;-;-
"160010 AMAPA";1997;126;1786;85;1529;354;114;58;1523;416;779;30;20;1124;32;12;173;92;1454;278;1841;-;-
"160015 PEDRA BRANCA DO AMAPARI";1741;419;1305;17;1297;364;80;164;1403;174;590;13;20;925;12;181;28;18;1671;24;1509;-;-
"160020 CALCOENE";2259;716;1505;38;1737;386;136;26;2154;79;564;14;13;1644;16;8;148;35;1516;560;2147;-;-
"160021 CUTIAS";841;537;81;223;453;309;79;14;432;395;124;3;3;676;9;26;14;9;630;188;653;-;-
"160023 FERREIRA GOMES";1158;919;158;81;906;223;29;4;718;436;249;2;4;823;3;77;23;3;1086;46;1100;-;-
"160025 ITAUBAL";1148;589;445;114;550;506;92;10;817;321;157;3;3;965;9;11;39;8;894;207;975;-;-
"160027 LARANJAL DO JARI";5581;5056;416;109;4004;283;1294;40;2509;3032;1905;37;30;3548;26;35;288;86;5046;161;5290;-;-
"160030 MACAPA";13284;6023;6850;411;11556;1347;381;524;10955;1805;6157;70;38;6305;32;682;1936;281;8906;2161;12764;-;-
"160040 MAZAGAO";2775;478;1599;698;835;1321;619;115;1917;743;319;24;21;2373;15;23;197;49;2167;362;1659;-;-
"160050 OIAPOQUE";3926;135;3726;65;3629;250;47;71;3504;351;2225;28;22;1550;59;42;263;109;3377;177;3822;-;-
"160053 PORTO GRANDE";3590;552;2979;59;2374;1021;195;18;3383;189;1621;30;15;1860;29;35;125;46;3062;357;3361;-;-
"160055 PRACUUBA";743;267;470;6;497;194;52;13;659;71;209;3;2;524;3;2;16;14;645;68;653;-;-
"160060 SANTANA";28549;20769;7029;751;24903;2032;1614;2147;19278;7124;12271;377;176;14116;697;912;4515;829;20018;3187;27550;-;-
"160070 TARTARUGALZINHO";2200;650;1402;148;1172;787;241;5;1596;599;613;6;13;1494;22;52;148;48;1789;215;1625;-;-
"160080 VITORIA DO JARI";2567;1892;214;461;2280;178;109;21;722;1824;288;8;6;2251;6;8;87;44;2327;109;2221;-;-
"170025 ABREULANDIA";844;405;436;3;419;285;140;-;593;251;698;20;15;70;38;3;685;2;139;18;614;-;-
"170030 AGUIARNOPOLIS";1264;1034;210;20;982;201;81;259;906;99;972;94;136;23;17;22;562;7;240;455;1201;-;-
"170035 ALIANCA DO TOCANTINS";1830;1103;725;2;1343;431;56;1;1673;156;1817;4;-;1;4;4;797;6;941;86;1755;-;-
"170040 ALMAS";2331;1622;678;31;1230;530;571;40;1691;600;2161;109;48;9;1;3;812;90;1095;334;1699;-;-
"170070 ALVORADA";2636;2150;483;3;2383;161;92;-;2586;50;2631;2;-;-;2;1;2030;5;73;528;2617;-;-
"170100 ANANAS";2590;2206;382;2;2051;475;64;42;2417;131;1723;94;44;687;36;6;497;2;2049;42;2513;192;98
"170105 ANGICO";818;675;118;25;398;225;195;7;607;204;564;83;113;37;9;12;295;1;106;416;713;-;-
"170110 APARECIDA DO RIO NEGRO";1296;1000;294;2;993;188;115;-;1157;139;1271;5;6;11;3;-;1043;8;141;104;1164;-;-
"170130 ARAGOMINAS";1794;649;1125;20;676;749;369;8;982;804;1520;29;25;184;17;19;1326;12;190;266;1467;-;-
"170190 ARAGUACEMA";1548;863;663;22;668;570;310;44;1270;234;1257;33;18;178;43;19;566;42;669;271;1214;-;-
"170200 ARAGUACU";2857;1610;1245;2;1803;1009;45;14;2598;245;2756;49;2;24;11;15;1737;8;994;118;2636;-;-
"170210 ARAGUAINA";42125;37160;3866;1099;38376;2744;1005;1373;38465;2287;39713;302;138;1373;283;316;22409;352;2597;16767;40452;-;-
"170215 ARAGUANA";1422;1094;326;2;1062;294;66;13;1302;107;1208;16;21;94;13;70;288;13;1042;79;1333;-;-
"170220 ARAGUATINS";7649;5713;1933;3;5006;1737;906;-;6654;995;5947;368;343;809;75;107;3108;16;2155;2370;7077;-;-
"170230 ARAPOEMA";2023;1550;468;5;1483;390;150;22;1687;314;1522;16;9;461;9;6;974;7;949;93;1879;-;-
"170240 ARRAIAS";2388;1793;479;116;1673;419;296;27;1920;441;2274;45;18;12;20;19;1995;14;65;314;1837;3;-
"170255 AUGUSTINOPOLIS";4519;3755;732;32;3460;633;426;242;3448;829;3651;191;594;69;4;10;2480;19;1716;304;4340;-;-
"170270 AURORA DO TOCANTINS";1049;757;288;4;701;132;216;-;862;187;1025;3;1;15;3;2;914;-;35;100;981;-;-
"170290 AXIXA DO TOCANTINS";3025;2431;583;11;1647;532;846;281;1511;1233;2137;252;561;43;29;3;630;8;2057;330;2872;-;-
"170300 BABACULANDIA";2131;1063;1005;63;744;951;436;1;1389;741;1512;245;131;122;21;100;1467;12;290;362;1679;-;-
"170305 BANDEIRANTES DO TOCANTINS";912;506;400;6;472;403;37;-;853;59;680;12;2;215;2;1;500;5;329;78;827;-;-
"170307 BARRA DO OURO";1001;634;353;14;420;329;252;2;694;305;801;41;41;92;22;4;403;10;433;155;711;-;-
"170310 BARROLANDIA";1905;1581;324;-;1583;301;21;4;1788;113;1893;2;-;7;2;1;982;10;894;19;1840;-;-
"170320 BERNARDO SAYAO";1396;873;516;7;858;482;56;2;1212;182;1147;2;1;231;12;3;564;1;671;160;1316;-;-
"170330 BOM JESUS DO TOCANTINS";772;455;292;25;496;183;93;6;541;225;723;4;2;10;17;16;601;5;54;112;529;-;-
"170360 BRASILANDIA DO TOCANTINS";628;466;161;1;414;191;23;-;564;64;585;11;15;13;3;1;412;-;65;151;572;-;-
"170380 BURITI DO TOCANTINS";2183;2027;155;1;1019;885;279;1;1787;395;1479;145;321;232;2;4;1104;3;431;645;2073;-;-
"170382 CACHOEIRINHA";562;510;51;1;223;233;106;35;494;33;399;41;86;31;3;2;200;-;270;92;518;-;-
"170384 CAMPOS LINDOS";1890;1252;557;81;1167;268;455;1;1080;809;1719;27;26;52;43;23;977;9;552;352;1315;-;-
"170386 CARIRI DO TOCANTINS";1107;656;451;-;665;439;3;-;1055;52;1096;3;4;2;2;-;721;1;7;378;1059;-;-
"170388 CARMOLANDIA";674;366;305;3;558;85;31;-;628;46;628;4;1;16;12;13;203;-;367;104;641;-;-
"170389 CARRASCO BONITO";969;826;84;59;663;163;143;87;650;232;620;107;226;11;5;-;143;12;780;34;931;-;-
"170390 CASEARA";1441;763;672;6;732;606;103;1;1188;252;1158;39;17;120;79;28;821;7;452;161;1127;-;-
"170410 CENTENARIO";687;389;295;3;382;126;179;-;403;284;618;4;8;38;16;3;479;1;32;175;453;-;-
"170460 CHAPADA DE AREIA";464;246;214;4;249;164;51;-;378;86;453;2;1;2;5;1;321;3;132;8;363;-;-
"170510 CHAPADA DA NATIVIDADE";939;408;524;7;416;373;150;1;531;407;862;55;17;4;1;-;525;6;392;16;660;-;-
"170550 COLINAS DO TOCANTINS";9021;8553;451;17;8615;314;92;1741;7000;280;8657;16;20;239;74;15;3791;26;4961;243;8916;-;-
"170555 COMBINADO";1422;1283;129;10;891;401;130;1;1343;78;1405;3;1;2;10;1;1149;3;204;66;1383;-;-
"170560 CONCEICAO DO TOCANTINS";1239;847;384;8;798;235;206;2;884;353;1104;90;30;6;9;-;669;7;562;1;895;-;-
"170600 COUTO MAGALHAES";1400;670;689;41;641;616;143;-;1017;383;1175;10;11;185;18;1;370;5;392;633;1297;-;-
"170610 CRISTALANDIA";2213;1751;455;7;1801;318;94;-;2077;136;2158;12;19;10;1;13;1707;65;378;63;2074;2;-
"170625 CRIXAS DO TOCANTINS";500;271;229;-;291;205;4;1;412;87;482;5;5;3;1;4;351;6;142;1;438;-;-
"170650 DARCINOPOLIS";1225;776;445;4;715;268;242;142;722;361;856;122;115;75;23;34;789;3;151;282;996;33;33
"170700 DIANOPOLIS";4929;4055;814;60;3908;401;620;2;4223;704;4726;76;69;7;46;5;4256;14;93;566;4512;1;1
"170710 DIVINOPOLIS DO TOCANTINS";2176;1290;880;6;1341;728;107;-;1801;375;2088;12;5;39;24;8;1108;4;996;68;1970;-;-
"170720 DOIS IRMAOS DO TOCANTINS";2125;973;1121;31;975;385;765;1;1375;749;1787;27;18;87;38;168;1819;1;251;54;1598;-;-
"170730 DUERE";1423;927;495;1;898;468;57;1;1279;143;1399;4;5;4;6;5;776;11;505;131;1278;-;-
"170740 ESPERANTINA";2179;1493;656;30;468;1091;620;314;559;1306;1081;294;534;215;11;44;754;12;259;1154;1863;-;-
"170755 FATIMA";1117;851;264;2;919;84;114;1;1015;101;1111;1;4;-;-;1;964;2;112;39;1088;-;-
"170765 FIGUEIROPOLIS";1747;1226;521;-;1251;482;14;-;1663;84;1744;-;1;-;2;-;586;1;1154;6;1660;-;-
"170770 FILADELFIA";2184;1314;809;61;1137;403;644;5;1369;810;1668;220;163;50;32;51;1061;7;798;318;1658;-;-
"170820 FORMOSO DO ARAGUAIA";5019;2846;2164;9;3694;1036;289;2;4481;536;4927;14;8;36;18;16;3397;57;1163;402;4808;-;-
"170825 FORTALEZA DO TABOCAO";880;624;252;4;678;176;26;-;824;56;832;4;1;25;7;11;459;3;343;75;809;-;-
"170830 GOIANORTE";1630;497;1122;11;783;717;130;1;1211;418;1445;29;76;68;5;7;1393;3;68;166;1179;-;-
"170900 GOIATINS";2827;1627;1076;124;791;862;1174;31;1186;1610;2390;81;121;83;94;58;1940;8;172;707;1762;-;-
"170930 GUARAI";5588;4913;667;8;4926;426;236;540;4766;282;5454;26;24;54;23;7;3266;24;2183;115;5312;-;-
"170950 GURUPI";20069;16271;3723;75;18956;907;206;1632;17976;461;19907;39;20;21;71;11;11668;123;2434;5844;19756;-;-
"170980 IPUEIRAS";475;307;165;3;303;154;18;-;358;117;439;29;4;2;-;1;407;2;51;15;361;-;-
"171050 ITACAJA";1692;1164;511;17;1151;196;345;144;1128;420;1612;18;9;35;14;4;1547;-;99;46;1444;-;-
"171070 ITAGUATINS";1811;1215;545;51;879;527;405;134;1071;606;1159;263;260;106;19;4;988;5;13;805;1499;-;-
"171090 ITAPIRATINS";1102;452;634;16;588;141;373;5;613;484;980;35;29;27;26;5;676;6;324;96;845;-;-
"171110 ITAPORA DO TOCANTINS";741;475;260;6;520;195;26;13;653;75;700;6;2;26;1;6;222;4;484;31;720;-;-
"171150 JAU DO TOCANTINS";1169;563;605;1;558;512;99;-;929;240;1139;13;1;15;1;-;804;-;349;16;1035;-;-
"171180 JUARINA";619;286;332;1;301;304;14;-;509;110;535;17;8;55;3;1;188;1;352;78;572;-;-
"171190 LAGOA DA CONFUSAO";2195;1167;973;55;1658;359;178;-;1777;418;1989;58;33;56;52;7;921;24;1154;96;1904;-;-
"171195 LAGOA DO TOCANTINS";938;665;273;-;596;173;169;-;689;249;892;29;7;7;1;2;429;7;357;145;825;-;-
"171200 LAJEADO";843;590;241;12;669;93;81;3;751;89;798;10;1;13;3;18;544;1;69;229;806;24;20
"171215 LAVANDEIRA";442;242;197;3;210;95;137;1;303;138;416;7;4;11;4;-;311;-;93;38;364;-;-
"171240 LIZARDA";1002;466;506;30;290;204;508;47;415;540;861;41;32;9;34;25;271;12;511;208;441;-;-
"171245 LUZINOPOLIS";781;612;126;43;578;108;95;-;718;63;536;49;66;21;109;-;159;5;479;138;745;-;-
"171250 MARIANOPOLIS DO TOCANTINS";810;735;73;2;721;71;18;9;766;35;761;12;8;23;2;4;101;7;681;21;803;-;-
"171270 MATEIROS";617;382;197;38;360;132;125;8;440;169;581;21;14;-;1;-;467;1;-;149;490;-;-
"171280 MAURILANDIA DO TOCANTINS";895;569;323;3;509;44;342;1;549;345;606;146;63;71;3;6;333;5;130;427;821;-;-
"171320 MIRACEMA DO TOCANTINS";7364;6217;1147;-;6065;1122;177;4;6713;647;7074;21;24;148;6;91;4281;5;3077;1;7165;-;-
"171330 MIRANORTE";3598;3077;505;16;3063;331;204;-;3338;260;3334;60;53;34;87;30;2780;25;425;368;3272;-;-
"171360 MONTE DO CARMO";1811;868;939;4;825;858;128;-;1411;400;1646;62;27;47;9;20;1560;110;123;18;1404;-;-
"171370 MONTE SANTO DO TOCANTINS";780;350;427;3;350;317;113;1;550;229;725;17;6;20;9;3;659;2;96;23;641;-;-
