 Sistema de Informação de Atenção Básica - Situação de Saneamento - Brasil
Nº FamíliasAb água-rede públAb água-poço/nasc.Ab água-outrosLixo-coletadoLixo-queim/enterrLixo-céu abertoFez.Urina-esgotoFez.Urina-fossaFez.Urina-céu abTip.Casa TijoloTip.Casa TaipaRevTip.Casa TaipaÑRevTip.Casa MadeiraTip.Casa Mat.AprovTip.Casa OutrosTrat.Água FiltradaTrat.Água FervidaTrat.Água CloradaTrat.Água s/Trat.Energia ElétricaFam.Benef. do PBFFam. com CADÚnico por Município
Período:Dez/2013
"Município";"Nº_Famílias";"Ab_água-rede_públ";"Ab_água-poço/nasc.";"Ab_água-outros";"Lixo-coletado";"Lixo-queim/enterr";"Lixo-céu_aberto";"Fez.Urina-esgoto";"Fez.Urina-fossa";"Fez.Urina-céu_ab";"Tip.Casa_Tijolo";"Tip.Casa_TaipaRev";"Tip.Casa_TaipaÑRev";"Tip.Casa_Madeira";"Tip.Casa_Mat.Aprov";"Tip.Casa_Outros";"Trat.Água_Filtrada";"Trat.Água_Fervida";"Trat.Água_Clorada";"Trat.Água_s/Trat.";"Energia_Elétrica";"Fam.Benef._do_PBF";"Fam._com_CADÚnico"
"251500 SAO MIGUEL DE TAIPU";2474;766;1687;21;881;955;638;697;1226;551;1873;361;224;-;16;-;130;12;1392;940;2405;584;812
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";3325;1570;962;793;1536;1606;183;1182;2038;105;3294;22;2;-;-;7;2123;3;1164;35;3305;778;804
"251520 SAO SEBASTIAO DO UMBUZEIRO";1133;606;191;336;694;253;186;137;748;248;1104;12;13;3;-;1;407;3;447;276;1099;34;42
"251530 SAPE";12618;8439;3959;220;9505;1782;1331;1554;10453;611;11747;525;324;2;10;10;3244;59;5529;3786;12470;2;17
"251540 SAO VICENTE DO SERIDO";2920;1493;212;1215;1280;1246;394;7;2324;589;2914;4;-;-;1;1;233;9;2463;215;2888;1234;1520
"251550 SERRA BRANCA";4159;2918;944;297;2913;902;344;796;2750;613;4135;18;5;-;-;1;507;11;3622;19;4129;1481;1504
"251560 SERRA DA RAIZ";857;541;174;142;628;146;83;18;806;33;830;4;1;-;1;21;68;3;486;300;845;203;255
"251570 SERRA GRANDE";858;500;18;340;382;19;457;278;228;352;779;56;23;-;-;-;169;2;678;9;819;14;27
"251580 SERRA REDONDA";2137;1099;710;328;1031;259;847;613;838;686;2027;51;50;2;-;7;1186;18;329;604;2020;-;-
"251590 SERRARIA";10;-;10;-;-;9;1;-;4;6;10;-;-;-;-;-;-;-;10;-;10;5;6
"251593 SERTAOZINHO";1404;940;86;378;1093;241;70;411;952;41;1381;3;1;-;-;19;384;10;889;121;1391;206;205
"251597 SOBRADO";2129;312;1807;10;357;1405;367;4;1788;337;1801;215;110;-;2;1;178;20;1520;411;2095;112;117
"251600 SOLANEA";7660;5881;1113;666;5439;706;1515;362;6097;1201;7495;105;25;1;12;22;5740;63;1337;520;7548;1231;1435
"251610 SOLEDADE";5106;2308;316;2482;3637;670;799;2518;1560;1028;4978;65;42;1;10;10;2312;58;1894;842;4827;556;712
"251615 SOSSEGO";992;47;18;927;549;379;64;234;691;67;983;4;4;-;-;1;81;3;879;29;991;454;941
"251620 SOUSA";18104;15990;1552;562;13663;1928;2513;11903;3317;2884;16517;743;733;19;61;31;7663;101;6454;3886;17503;4;5
"251630 SUME";5333;3881;844;608;3938;914;481;720;4023;590;5263;34;33;2;1;-;1359;32;3486;456;5285;245;279
"251640 TACIMA";2871;1969;449;453;2014;591;266;301;2271;299;2510;202;123;3;15;18;714;35;1854;268;2784;290;271
"251650 TAPEROA";4164;2817;932;415;2801;783;580;2763;510;891;3961;162;38;-;-;3;2503;13;1612;36;4026;1141;493
"251660 TAVARES";3801;2180;1536;85;2058;933;810;991;1724;1086;3796;3;2;-;-;-;603;6;3130;62;3718;1256;1286
"251670 TEIXEIRA";3804;2227;655;922;2441;601;762;479;2667;658;3784;12;8;-;-;-;1805;10;1931;58;3715;693;698
"251675 TENORIO";874;-;13;861;552;299;23;1;800;73;811;5;-;-;-;58;-;2;866;6;845;333;241
"251680 TRIUNFO";2761;1428;1144;189;1328;878;555;585;1505;671;2710;15;19;-;-;17;860;7;1149;745;2730;1296;820
"251690 UIRAUNA";4120;2940;874;306;2930;579;611;2099;1494;527;4096;11;8;-;3;2;1937;8;1634;541;4002;1369;1488
"251700 UMBUZEIRO";2732;804;734;1194;1441;993;298;959;881;892;2625;49;26;-;1;31;1143;19;922;648;2689;1083;1030
"251710 VARZEA";889;670;25;194;675;186;28;630;216;43;883;4;1;1;-;-;215;2;656;16;879;165;196
"251720 VIEIROPOLIS";1389;897;486;6;594;371;424;3;835;551;1338;28;7;-;-;16;344;8;803;234;1376;707;760
"251740 ZABELE";763;586;115;62;556;94;113;465;154;144;753;2;8;-;-;-;394;-;344;25;754;239;644
"260005 ABREU E LIMA";23114;20390;2248;476;20877;1078;1159;8529;13507;1078;22037;550;292;22;11;202;14761;187;3968;4198;22082;1052;664
"260010 AFOGADOS DA INGAZEIRA";12396;10203;1699;494;9901;1996;499;9577;1628;1191;12364;22;4;4;-;2;6223;48;4483;1642;12241;3298;3017
"260020 AFRANIO";4586;1650;999;1937;1412;752;2422;373;1635;2578;4490;32;40;2;4;18;1139;25;2656;766;4013;1;1
"260030 AGRESTINA";6909;5792;348;769;5800;798;311;4732;1622;555;6869;22;17;-;-;1;2646;42;2026;2195;6878;2234;2149
"260040 AGUA PRETA";8418;4995;3261;162;5296;1661;1461;3805;2776;1837;7865;310;216;17;4;6;3586;116;2491;2225;8269;91;61
"260050 AGUAS BELAS";13139;6347;2668;4124;5964;3885;3290;3040;4761;5338;11934;664;420;16;45;60;2067;166;10053;853;12669;1599;1399
"260060 ALAGOINHA";4282;1276;895;2111;2529;1179;574;1778;1606;898;4202;51;29;-;-;-;1470;23;1524;1265;4216;1073;1202
"260070 ALIANCA";10605;8723;1826;56;8277;418;1910;3323;6810;472;10383;166;50;1;3;2;859;29;7021;2696;10544;2716;1257
"260080 ALTINHO";8158;5465;930;1763;5322;1665;1171;5220;879;2059;8129;9;10;3;3;4;5810;30;1334;984;8078;285;332
"260090 AMARAJI";5797;4080;840;877;4714;549;534;3242;1764;791;4901;306;568;22;-;-;4017;552;209;1019;5747;163;242
"260100 ANGELIM";3431;2387;977;67;2300;950;181;1668;1667;96;3407;19;5;-;-;-;550;17;2826;38;3424;1578;1457
"260105 ARACOIABA";5896;3473;2386;37;4293;452;1151;70;5537;289;4707;847;332;1;3;6;1324;96;2432;2044;5664;339;204
"260110 ARARIPINA";20485;9909;1166;9410;9175;780;10530;6774;6059;7652;19492;205;201;3;33;551;7361;118;6000;7006;18797;1204;86
"260120 ARCOVERDE";19153;16838;478;1837;17147;904;1102;16320;1591;1242;19062;60;25;1;3;2;10393;120;3453;5187;18895;2752;2766
"260130 BARRA DE GUABIRABA";3209;2914;260;35;3000;83;126;1144;1060;1005;2657;494;53;1;2;2;2353;16;145;695;3141;486;524
"260140 BARREIROS";10982;8835;2060;87;8922;649;1411;4661;4885;1436;9983;237;188;5;5;564;2229;55;7590;1108;10873;42;18
"260150 BELEM DE MARIA";3711;1989;1671;51;2276;442;993;1910;979;822;3494;134;47;26;5;5;1918;24;771;998;3616;-;-
"260160 BELEM DE SAO FRANCISCO";5116;3293;472;1351;2620;651;1845;1664;1435;2017;3683;524;897;5;2;5;1714;63;3012;327;4905;1142;53
"260170 BELO JARDIM";21126;16685;2976;1465;16201;2892;2033;13430;4882;2814;20829;260;22;4;5;6;12413;1658;3021;4034;20694;2076;1852
"260180 BETANIA";3587;1622;466;1499;1033;824;1730;815;875;1897;3438;84;62;3;-;-;496;36;2009;1046;3556;339;9
"260190 BEZERROS";15957;13112;1803;1042;13169;1890;898;11534;2725;1698;15799;129;22;4;1;2;10159;66;4733;999;15635;328;120
"260200 BODOCO";9390;4073;2119;3198;3828;3065;2497;1886;3112;4392;8428;588;367;2;1;4;1932;152;5827;1479;8519;863;39
"260210 BOM CONSELHO";10874;7410;1595;1869;7863;1677;1334;6581;2049;2244;10246;506;122;-;-;-;4518;52;3943;2361;10738;1842;1475
"260220 BOM JARDIM";11868;7396;2901;1571;4979;4659;2230;2145;8070;1653;11712;131;23;-;1;1;4208;34;5335;2291;11845;4608;539
"260230 BONITO";8752;7081;1551;120;7119;1195;438;5788;1885;1079;8198;262;245;4;6;37;4825;42;793;3092;8542;2014;875
"260240 BREJAO";2922;1857;999;66;1100;1645;177;284;2260;378;2910;10;1;-;1;-;868;34;1863;157;2915;169;185
"260250 BREJINHO";2436;1186;550;700;1495;378;563;1109;900;427;2421;14;-;-;1;-;193;5;2108;130;2432;718;707
"260260 BREJO DA MADRE DE DEUS";12875;8245;1513;3117;9604;2242;1029;6155;4303;2417;12749;103;7;16;-;-;5839;59;4434;2543;12574;-;-
"260270 BUENOS AIRES";3730;2037;1585;108;2070;508;1152;104;3122;504;3493;158;74;3;1;1;766;53;1074;1837;3636;469;471
"260280 BUIQUE";14105;5235;5199;3671;5390;5538;3177;3415;4627;6063;12704;887;483;6;3;22;5001;189;2459;6456;12891;4045;3970
"260290 CABO DE SANTO AGOSTINHO";41676;35669;5678;329;38266;1948;1462;6437;30604;4635;40199;520;533;287;121;16;17886;367;5931;17492;40887;13;1
"260300 CABROBO";8706;7004;197;1505;5468;2067;1171;5285;1121;2300;7439;546;711;2;2;6;4835;52;3475;344;8594;2709;134
"260310 CACHOEIRINHA";6252;4464;443;1345;5016;1069;167;4782;1003;467;6199;38;10;-;4;1;3750;22;1920;560;6223;462;12
"260320 CAETES";6807;1928;642;4237;2407;2988;1412;1318;2092;3397;6661;126;13;-;-;7;1752;34;2983;2038;6687;300;1
"260330 CALCADO";2969;1116;1529;324;1403;1214;352;993;1681;295;2950;12;7;-;-;-;379;137;1768;685;2946;201;-
"260340 CALUMBI";2060;1808;216;36;591;1405;64;645;544;871;2049;11;-;-;-;-;333;2;1509;216;2045;636;636
"260345 CAMARAGIBE";49997;41007;7800;1190;45015;1796;3186;6164;39337;4496;49171;385;233;82;41;85;22192;235;1407;26163;46365;703;139
"260350 CAMOCIM DE SAO FELIX";4128;2907;790;431;3774;232;122;3095;955;78;4115;9;4;-;-;-;1305;31;1781;1011;4122;1418;1599
"260360 CAMUTANGA";2423;1671;443;309;1662;57;704;338;1741;344;2098;111;214;-;-;-;459;14;1565;385;2391;197;160
"260370 CANHOTINHO";4536;2027;2008;501;1873;934;1729;676;2329;1531;3967;377;170;6;8;8;870;42;1070;2554;4363;250;87
"260380 CAPOEIRAS";5875;2231;1912;1732;2272;2824;779;1831;1636;2408;5856;15;2;-;2;-;1053;39;4195;588;5733;983;984
"260390 CARNAIBA";5826;2880;2137;809;2989;1540;1297;1952;2355;1519;5821;5;-;-;-;-;742;16;4810;258;5757;2156;2208
"260392 CARNAUBEIRA DA PENHA";2673;403;2183;87;358;1116;1199;227;668;1778;1906;428;337;1;1;-;45;4;2604;20;2565;404;227
"260410 CARUARU";79327;70285;2766;6276;71079;5252;2996;59795;13781;5751;78709;357;141;50;42;28;56200;495;12372;10260;78473;2908;1927
"260415 CASINHAS";3735;1000;497;2238;774;2367;594;352;2277;1106;3726;8;-;1;-;-;715;28;2755;237;3702;1333;1451
"260420 CATENDE";7920;6337;1238;345;5466;478;1976;4778;1619;1523;7507;162;227;12;11;1;2986;25;1890;3019;7629;-;-
"260430 CEDRO";2902;1955;660;287;1806;679;417;1719;713;470;2728;129;43;1;-;1;1058;18;1508;318;2815;1192;1274
"260440 CHA DE ALEGRIA";3550;2012;1094;444;2194;258;1098;104;3171;275;2999;401;142;3;2;3;506;40;1980;1024;3478;-;-
"260450 CHA GRANDE";6091;3455;2570;66;3592;1016;1483;2693;2044;1354;5406;520;160;3;-;2;3768;66;210;2047;5948;1617;1617
"260460 CONDADO";6635;2653;3796;186;5886;128;621;138;6311;186;6082;360;188;1;2;2;1492;34;1346;3763;6481;2109;2130
"260470 CORRENTES";4275;2751;1388;136;2756;1282;237;1119;2415;741;4006;209;59;-;-;1;968;29;2741;537;4228;927;949
"260480 CORTES";3124;2201;903;20;2318;393;413;1436;1192;496;2768;215;140;1;-;-;620;20;412;2072;3100;846;67
"260490 CUMARU";5910;1607;1485;2818;2320;3011;579;913;3824;1173;5678;144;86;-;1;1;1210;492;3512;696;5828;1221;2152
"260500 CUPIRA";5943;4548;997;398;4677;719;547;4226;952;765;5898;38;2;-;-;5;3756;183;1037;967;5819;49;48
"260515 DORMENTES";4610;1981;713;1916;1444;731;2435;1184;1809;1617;4578;26;5;-;1;-;659;25;3270;656;4366;698;972
"260520 ESCADA";19008;14165;4672;171;14074;1877;3057;6490;10080;2438;17125;1030;827;14;7;5;7200;213;5259;6336;18054;27;27
"260530 EXU";6617;2556;2415;1646;2605;1535;2477;315;3669;2633;5366;865;343;6;10;27;1695;64;2891;1967;5853;114;104
"260540 FEIRA NOVA";6322;3841;1542;939;4449;963;910;336;5633;353;6147;132;42;-;1;-;2659;41;3124;498;6277;9;16
"260545 FERNANDO DE NORONHA";1366;1345;3;18;1361;5;-;1282;78;6;1072;8;4;193;50;39;219;44;729;374;1354;5;2
"260550 FERREIROS";3186;2665;425;96;2683;202;301;1631;1362;193;3111;63;12;-;-;-;1145;27;1181;833;3121;741;1047
"260560 FLORES";7042;5053;1399;590;4877;1326;839;4274;1426;1342;6875;99;51;1;1;15;903;284;5383;472;6874;2334;2340
"260580 FREI MIGUELINHO";4876;869;197;3810;1913;2574;389;169;3419;1288;4872;3;1;-;-;-;1021;33;3184;638;4709;199;158
"260590 GAMELEIRA";5711;3669;1915;127;3858;856;997;3125;1887;699;4877;525;278;1;8;22;1238;44;3084;1345;5268;49;2
"260600 GARANHUNS";37317;32246;2585;2486;32924;2886;1507;13450;21772;2095;36684;482;91;31;9;20;15771;173;3986;17387;36442;1417;1058
"260610 GLORIA DO GOITA";9164;4410;2670;2084;5254;1673;2237;3169;4433;1562;8380;409;330;33;8;4;1969;58;4366;2771;8913;105;98
"260620 GOIANA";23770;16528;6515;726;19358;1499;2912;5545;16121;2103;20405;2191;1125;12;21;15;8868;518;7760;6623;23280;226;195
"260630 GRANITO";2115;1156;145;814;1060;712;343;709;911;495;1610;385;116;-;-;4;389;55;1476;195;1998;197;135
"260640 GRAVATA";25267;21562;1857;1848;21516;2798;953;18344;4648;2275;24402;453;295;37;63;17;16236;82;1432;7517;24904;5362;380
"260650 IATI";4972;3066;492;1414;2123;929;1920;1079;1716;2177;4291;475;184;6;1;15;113;18;4654;187;4736;13;2
"260660 IBIMIRIM";7046;5094;1209;743;5141;755;1150;3003;2756;1287;6453;406;176;6;4;1;1592;45;2847;2562;6808;1774;1328
"260670 IBIRAJUBA";2491;1046;43;1402;1274;699;518;1063;682;746;2474;14;2;-;-;1;1181;24;1001;285;2402;625;805
"260680 IGARASSU";27878;22384;5120;374;23157;2320;2401;987;25499;1392;26379;846;451;79;67;56;7668;333;8079;11798;26529;2602;1892
"260690 IGUARACY";3666;2042;1182;442;1975;1451;240;1300;1607;759;3525;109;32;-;-;-;1235;80;2195;156;3604;869;941
"260700 INAJA";4536;2027;2008;501;1873;934;1729;676;2329;1531;3967;377;170;6;8;8;870;42;1070;2554;4363;250;87
"260710 INGAZEIRA";1382;631;448;303;570;361;451;552;351;479;1343;18;21;-;-;-;155;20;1050;157;1331;164;172
"260720 IPOJUCA";15607;7812;7055;740;12794;1199;1614;2981;9931;2695;14476;655;342;26;91;17;3955;139;6653;4860;14519;8;18
"260730 IPUBI";8542;3783;2611;2148;5577;345;2620;863;5724;1955;8341;67;71;-;2;61;2413;135;3411;2583;8021;1691;738
"260740 ITACURUBA";1172;972;5;195;949;29;194;945;84;143;1067;39;63;-;-;3;274;1;835;62;1135;-;-
"260750 ITAIBA";7327;3498;1016;2813;2555;2350;2422;1586;2285;3456;6799;271;91;9;19;138;897;90;4625;1715;6370;-;-
"260760 ILHA DE ITAMARACA";6132;4579;1490;63;4270;1335;527;141;5798;193;5663;229;178;42;9;11;3113;104;2198;717;5897;1254;1240
"260765 ITAMBE";9013;7582;1109;322;8135;329;549;947;7639;427;8013;760;224;11;3;2;2144;99;1329;5441;8506;1259;1107
"260770 ITAPETIM";5248;3246;987;1015;3441;1122;685;3055;952;1241;5200;37;11;-;-;-;915;25;4236;72;5201;1334;1352
"260775 ITAPISSUMA";5964;5728;179;57;5626;115;223;346;5307;311;5570;150;125;20;21;78;2184;43;1934;1803;5796;706;680
"260780 ITAQUITINGA";4144;2845;1230;69;3188;132;824;131;3842;171;3794;274;75;-;-;1;399;10;2277;1458;4089;342;204
"260790 JABOATAO DOS GUARARAPES";119438;102083;15796;1559;107859;1906;9673;30938;79793;8707;117486;796;331;444;178;203;61370;1125;20657;36286;115667;2176;1607
"260795 JAQUEIRA";562;-;558;4;43;177;342;-;446;116;427;71;62;-;2;-;57;-;170;335;556;336;336
"260800 JATAUBA";4680;943;1408;2329;2470;1450;760;1742;1463;1475;4672;4;3;-;1;-;589;24;3687;380;4660;871;889
"260805 JATOBA";4891;3951;321;619;3424;984;483;3066;1119;706;4781;56;29;14;6;5;2029;8;1752;1102;4830;5;3
"260810 JOAO ALFREDO";9407;5307;2957;1143;4884;3090;1433;3659;4372;1376;9265;109;29;-;3;1;5760;114;1913;1620;9139;1328;1136
"260820 JOAQUIM NABUCO";3907;2671;1059;177;2657;423;827;1546;1837;524;3261;338;304;3;-;1;727;44;2292;844;3881;-;-
"260825 JUCATI";2932;1275;878;779;1474;1151;307;1349;1039;544;2926;6;-;-;-;-;345;13;2532;42;2920;1235;1323
"260830 JUPI";4820;1020;2142;1658;3123;1191;506;1809;2525;486;4798;18;1;-;3;-;1417;47;2406;950;4796;417;63
"260840 JUREMA";4472;3281;1005;186;3277;704;491;3117;898;457;4438;11;23;-;-;-;3150;30;808;484;4433;103;101
"260845 LAGOA DO CARRO";4848;2571;1511;766;3649;975;224;112;4575;161;4791;32;11;-;3;11;955;22;1280;2591;4674;1467;1171
"260850 LAGOA DE ITAENGA";6297;4506;1623;168;4660;712;925;159;6021;117;6262;26;7;2;-;-;2206;113;2879;1099;6241;10;25
"260860 LAGOA DO OURO";3617;2784;490;343;1669;919;1029;1724;1449;444;3368;167;80;-;-;2;733;19;2632;233;3541;702;630
"260870 LAGOA DOS GATOS";4658;2943;1571;144;2606;895;1157;2303;1342;1013;4365;172;114;3;3;1;2422;43;1365;828;4576;1332;1310
"260875 LAGOA GRANDE";6158;4035;115;2008;4113;1218;827;1918;3187;1053;5863;147;140;-;6;2;2484;25;2317;1332;6069;2128;2268
"260880 LAJEDO";12129;9304;810;2015;9313;2050;766;6713;4752;664;12039;85;2;-;2;1;5732;66;4662;1669;11902;529;268
"260890 LIMOEIRO";18437;14110;3147;1180;14523;3178;736;3308;14197;932;17932;399;102;-;4;-;3364;40;3623;11410;18295;1984;1838
"260900 MACAPARANA";6714;5131;1340;243;3865;449;2400;4059;1444;1211;6592;52;40;17;3;10;4015;42;1474;1183;6225;180;4
"260910 MACHADOS";3210;2243;951;16;1983;267;960;10;3037;163;3151;33;26;-;-;-;927;13;1254;1016;3194;756;29
"260915 MANARI";3689;1198;426;2065;1244;567;1878;14;1780;1895;3586;69;33;1;-;-;98;11;1982;1598;3607;1966;3
"260920 MARAIAL";3242;1874;1280;88;2067;328;847;371;1697;1174;2267;673;289;7;3;3;428;8;1729;1077;3168;-;-
"260930 MIRANDIBA";4031;2292;933;806;1745;228;2058;1389;900;1742;3335;394;299;1;1;1;1309;42;2047;633;3718;331;309
"260940 MORENO";15849;13061;2464;324;12372;1151;2326;7223;6521;2105;14543;731;560;8;3;4;8781;78;4086;2904;14930;422;175
"260950 NAZARE DA MATA";8695;7462;1035;198;6819;1047;829;6346;1764;585;8440;166;76;9;4;-;3817;58;2699;2121;8433;1;6
"260960 OLINDA";70951;68255;2003;693;61425;1317;8209;14715;44354;11882;68266;473;246;883;841;242;31718;680;8876;29677;66700;-;-
"260970 OROBO";6820;2949;3139;732;3193;1606;2021;1849;4086;885;6764;34;16;2;-;4;4242;102;1330;1146;6676;876;914
"260980 OROCO";3586;3184;187;215;1191;938;1457;1062;1320;1204;2997;263;320;4;-;2;971;11;2511;93;3470;705;615
"260990 OURICURI";14947;8019;1378;5550;6412;3967;4568;6698;2876;5373;13975;510;436;3;8;15;3985;125;9935;902;13754;758;412
"261000 PALMARES";17981;14398;2971;612;13905;1276;2800;9325;6371;2285;16647;763;542;20;6;3;6745;136;7777;3323;17673;24;109
"261010 PALMEIRINA";2233;1423;785;25;1492;514;227;1100;766;367;2131;89;10;-;-;3;115;2;1797;319;2197;340;31
"261020 PANELAS";8658;4934;3043;681;5159;2004;1495;4434;2370;1854;8581;46;9;22;-;-;5502;37;1732;1387;8532;2562;2507
"261030 PARANATAMA";4366;1220;1187;1959;1097;1420;1849;15;2143;2208;4122;164;67;11;1;1;704;24;2850;788;4263;240;223
"261040 PARNAMIRIM";5059;2267;1512;1280;1551;433;3075;1772;458;2829;3930;531;585;1;-;12;2242;30;1840;947;4017;252;250
"261050 PASSIRA";9495;4937;2888;1670;5418;3764;313;65;8299;1131;9187;215;92;-;1;-;3528;74;4711;1182;9406;46;1
"261060 PAUDALHO";14734;9706;4056;972;9501;2834;2399;4640;8810;1284;12938;969;680;14;16;117;6175;249;3111;5199;14018;1487;1395
"261080 PEDRA";6748;3991;1520;1237;3653;2522;573;2901;2466;1381;6392;218;135;-;1;2;2678;47;3142;881;6639;131;110
"261090 PESQUEIRA";16529;10195;3001;3333;10986;2672;2871;7737;5512;3280;16067;245;185;10;8;14;8541;202;5381;2405;15414;864;732
"261100 PETROLANDIA";8787;7761;261;764;6611;1551;624;5591;2641;554;8528;115;134;3;2;4;4344;47;3288;1107;8703;909;390
"261110 PETROLINA";71090;60119;1174;9797;59701;7278;4111;41762;25003;4325;68762;988;1150;39;42;109;33813;446;17625;19206;68716;654;689
"261120 POCAO";3520;1341;891;1288;2453;784;283;1293;1706;521;3519;-;1;-;-;-;1912;17;951;640;3481;348;211
"261130 POMBOS";5576;3340;751;1485;3674;879;1023;2853;1241;1482;5249;181;141;-;3;2;2167;51;1764;1594;5194;60;44
"261140 PRIMAVERA";3437;1950;1441;46;2284;246;907;2066;543;828;3026;288;122;1;-;-;966;9;1141;1321;3426;34;5
"261150 QUIPAPA";5485;3318;1997;170;3505;863;1117;2531;2071;883;4617;682;185;-;-;1;2305;125;1666;1389;5280;933;897
"261153 QUIXABA";950;760;136;54;761;187;2;556;291;103;949;1;-;-;-;-;1;-;944;5;946;461;635
"261160 RECIFE";350496;334868;12994;2622;339011;1461;10013;127837;179976;42671;332352;4115;1324;9056;2677;961;74808;2826;58082;214770;343366;404;197
"261170 RIACHO DAS ALMAS";6771;3426;358;2987;3997;2669;105;3147;2285;1339;6755;8;7;-;-;1;514;8;6173;76;6761;1889;65
"261180 RIBEIRAO";9793;7514;2158;121;8113;886;794;5805;3296;692;9218;421;152;1;1;-;3852;56;3961;1924;9609;1253;28
"261190 RIO FORMOSO";4656;1999;2543;114;2295;940;1421;807;2423;1426;3554;736;311;31;18;6;715;47;2273;1621;4214;-;-
"261200 SAIRE";3946;2087;1502;357;2084;1446;416;67;3572;307;3884;56;5;1;-;-;1138;23;1968;817;3869;316;96
"261210 SALGADINHO";1401;803;197;401;646;565;190;101;1223;77;1367;27;6;1;-;-;748;4;468;181;1383;119;114
"261220 SALGUEIRO";13891;11911;608;1372;10791;1902;1198;3289;1384;9218;12727;663;496;2;1;2;7436;33;3960;2462;13626;3263;3146
"261230 SALOA";4634;2883;1123;628;2464;1294;876;1633;1910;1091;4383;197;51;1;1;1;1756;30;2374;474;4536;1350;814
"261240 SANHARO";6526;5503;373;650;4638;1523;365;3308;2610;608;6478;23;12;13;-;-;3069;79;2498;880;6508;290;292
"261245 SANTA CRUZ";3458;1515;359;1584;1281;608;1569;945;636;1877;3405;26;18;-;-;9;484;33;2711;230;3358;811;795
"261247 SANTA CRUZ DA BAIXA VERDE";1984;97;1838;49;1192;392;400;800;763;421;1972;-;1;-;4;7;822;15;611;536;1943;293;180
"261250 SANTA CRUZ DO CAPIBARIBE";22118;16452;685;4981;21021;655;442;19295;1706;1117;22074;13;4;2;16;9;8659;162;6147;7150;21511;53;37
"261255 SANTA FILOMENA";3579;1216;260;2103;951;589;2039;104;1618;1857;3563;14;1;-;-;1;184;22;3054;319;3203;1350;1448
"261260 SANTA MARIA DA BOA VISTA";8588;6006;432;2150;3062;2974;2552;2993;3483;2112;8068;249;262;3;1;5;2147;82;5908;451;7862;681;601
"261270 SANTA MARIA DO CAMBUCA";3811;905;599;2307;1184;2361;266;410;2556;845;3809;2;-;-;-;-;369;12;3307;123;3790;1216;1207
"261280 SANTA TEREZINHA";3019;2075;281;663;2082;683;254;1862;793;364;3016;2;1;-;-;-;110;3;2901;5;3011;507;1553
"261290 SAO BENEDITO DO SUL";2856;1887;923;46;1872;411;573;369;1948;539;2101;545;204;-;6;-;470;67;1340;979;2769;587;548
"261300 SAO BENTO DO UNA";13143;8404;1242;3497;7804;4545;794;6882;3402;2859;13073;37;32;1;-;-;5388;89;7304;362;11831;826;30
"261310 SAO CAITANO";11211;7720;412;3079;8309;2061;841;5396;4416;1399;11184;17;4;-;6;-;6152;148;3189;1722;11141;2792;49
"261320 SAO JOAO";6380;3802;1764;814;3248;1542;1590;623;4772;985;6256;80;41;1;2;-;1052;84;4338;906;6267;1476;495
"261330 SAO JOAQUIM DO MONTE";5570;4315;1212;43;4352;810;408;4174;1071;325;5468;77;16;1;5;3;1255;55;2387;1873;5474;1668;829
"261340 SAO JOSE DA COROA GRANDE";5126;3705;1287;134;4024;497;605;67;4590;469;4714;197;172;9;25;9;2104;50;2090;882;5078;1016;908
"261350 SAO JOSE DO BELMONTE";9077;4914;2268;1895;4302;1569;3206;2761;2743;3573;7402;1005;658;7;2;3;3095;37;3140;2805;8413;37;34
"261360 SAO JOSE DO EGITO";10486;7340;2520;626;7227;2203;1056;6868;2268;1350;10472;10;2;2;-;-;4855;38;5254;339;10433;2791;1002
"261370 SAO LOURENCO DA MATA";17653;11651;5462;540;13221;1993;2439;4587;11753;1313;16506;660;428;19;21;19;3077;231;3326;11019;16847;-;-
"261380 SAO VICENTE FERRER";5299;3096;2056;147;3013;483;1803;2232;2076;991;5078;118;98;2;-;3;2087;110;2624;478;5200;758;749
"261390 SERRA TALHADA";21023;15902;3449;1672;14164;1628;5231;14845;955;5223;20020;534;370;11;16;72;11606;268;7368;1781;20237;85;61
"261400 SERRITA";5107;2796;746;1565;2048;1620;1439;2017;1167;1923;4142;757;208;-;-;-;583;3;4316;205;4946;2100;2070
"261410 SERTANIA";1256;726;434;96;743;362;151;612;321;323;1243;8;5;-;-;-;376;25;321;534;1253;277;75
"261420 SIRINHAEM";9225;5653;3187;385;6830;1024;1371;471;7518;1236;8360;503;315;10;9;28;1896;108;4912;2309;9020;240;231
"261430 MOREILANDIA";3715;2081;520;1114;1772;498;1445;76;2347;1292;2775;716;224;-;-;-;619;9;2470;617;3646;406;420
"261440 SOLIDAO";1615;680;707;228;699;520;396;487;766;362;1613;1;1;-;-;-;49;11;1501;54;1601;899;985
"261450 SURUBIM";17039;13553;526;2960;12253;4042;744;11171;4414;1454;16989;34;14;2;-;-;10898;34;4587;1520;16963;1674;1695
"261460 TABIRA";9055;7781;582;692;7823;643;589;7439;763;853;9039;11;2;-;1;2;7525;65;1234;231;8971;1234;696
"261470 TACAIMBO";4028;2170;618;1240;2338;1486;204;1768;1235;1025;3927;32;5;59;4;1;1160;30;2762;76;3899;1083;163
"261480 TACARATU";5641;3355;1463;823;2932;1635;1074;805;3530;1306;5428;74;105;16;13;5;2214;19;1002;2406;5556;1;2
