 Sistema de Informação de Atenção Básica - Situação de Saneamento - Brasil
Nº FamíliasAb água-rede públAb água-poço/nasc.Ab água-outrosLixo-coletadoLixo-queim/enterrLixo-céu abertoFez.Urina-esgotoFez.Urina-fossaFez.Urina-céu abTip.Casa TijoloTip.Casa TaipaRevTip.Casa TaipaÑRevTip.Casa MadeiraTip.Casa Mat.AprovTip.Casa OutrosTrat.Água FiltradaTrat.Água FervidaTrat.Água CloradaTrat.Água s/Trat.Energia ElétricaFam.Benef. do PBFFam. com CADÚnico por Município
Período:Dez/2015
"Município";"Nº_Famílias";"Ab_água-rede_públ";"Ab_água-poço/nasc.";"Ab_água-outros";"Lixo-coletado";"Lixo-queim/enterr";"Lixo-céu_aberto";"Fez.Urina-esgoto";"Fez.Urina-fossa";"Fez.Urina-céu_ab";"Tip.Casa_Tijolo";"Tip.Casa_TaipaRev";"Tip.Casa_TaipaÑRev";"Tip.Casa_Madeira";"Tip.Casa_Mat.Aprov";"Tip.Casa_Outros";"Trat.Água_Filtrada";"Trat.Água_Fervida";"Trat.Água_Clorada";"Trat.Água_s/Trat.";"Energia_Elétrica";"Fam.Benef._do_PBF";"Fam._com_CADÚnico"
"150495 NOVA ESPERANCA DO PIRIA";4822;56;4525;241;1800;1595;1427;20;2939;1863;1132;427;733;2360;134;36;283;109;1640;2790;2715;368;274
"150497 NOVA IPIXUNA";3951;58;3677;216;1946;1454;551;31;2868;1052;1722;94;107;1957;41;30;1678;24;833;1416;3488;678;743
"150500 NOVA TIMBOTEUA";3793;2835;942;16;2317;1283;193;17;3453;323;2362;547;777;98;6;3;221;41;942;2589;3420;289;162
"150506 NOVO REPARTIMENTO";8906;509;8244;153;4977;3286;643;706;6747;1453;2846;235;222;5475;90;38;3664;106;3996;1140;8170;1295;244
"150510 OBIDOS";10296;4783;4121;1392;5108;4656;532;4;8991;1301;3746;193;218;5611;155;373;1095;154;6313;2734;7707;3623;3695
"150520 OEIRAS DO PARA";5615;2505;2600;510;2526;2605;484;4;572;5039;267;-;8;5316;24;-;40;52;2310;3213;3080;756;9
"150549 PALESTINA DO PARA";2072;1454;429;189;714;1006;352;69;1561;442;991;153;216;537;89;86;986;46;96;944;1446;175;114
"150550 PARAGOMINAS";25807;15615;9724;467;23230;1753;824;1934;22680;1192;11945;164;277;13155;158;108;5271;633;5155;14748;24921;5377;18
"150553 PARAUAPEBAS";24649;20866;3090;693;24038;531;79;3645;20338;665;17672;140;122;6547;111;56;11156;490;6957;6045;24259;1093;1282
"150555 PAU D'ARCO";1705;371;1226;108;790;778;137;16;1474;215;1162;51;17;415;52;8;529;29;76;1071;1501;121;91
"150563 PICARRA";3410;258;3084;68;1400;1783;227;96;2456;858;1854;56;52;1327;90;31;950;59;1747;654;2800;106;95
"150570 PONTA DE PEDRAS";5572;2693;2171;708;2497;2307;768;586;2024;2962;1766;16;36;3663;76;15;1005;123;3329;1115;3647;1227;965
"150580 PORTEL";7021;1559;3785;1677;3168;2386;1467;48;3854;3119;669;8;88;5962;237;57;929;229;2247;3616;4627;-;-
"150590 PORTO DE MOZ";5275;2352;1312;1611;1102;3245;928;93;3474;1708;274;83;186;4649;63;20;497;118;2959;1701;3202;319;37
"150600 PRAINHA";7686;4447;2126;1113;1472;5927;287;8;7490;188;845;22;37;6678;77;27;343;29;6814;500;4993;2921;3133
"150611 QUATIPURU";3317;994;2139;184;1636;1109;572;24;2192;1101;1881;227;494;547;97;71;151;17;1116;2033;2919;47;62
"150613 REDENCAO";23804;3867;18553;1384;18973;4236;595;251;21757;1796;15520;259;101;7602;179;143;7739;1608;1479;12978;23247;3165;2950
"150618 RONDON DO PARA";13975;10467;2741;767;10813;2294;868;621;12073;1281;7171;670;305;5680;119;30;8549;146;854;4426;12571;2523;2809
"150619 RUROPOLIS";6066;2133;3866;67;3212;2589;265;26;5808;232;1135;142;158;4566;34;31;1548;78;4136;304;5048;2453;26
"150620 SALINOPOLIS";8275;5796;2407;72;6028;1834;413;463;6489;1323;5674;412;516;1553;77;43;953;58;5045;2219;7785;557;157
"150630 SALVATERRA";4642;2798;1819;25;1432;2957;253;12;4378;252;2612;721;465;699;133;12;469;84;2517;1572;4147;383;470
"150640 SANTA CRUZ DO ARARI";1660;1231;222;207;973;484;203;8;361;1291;27;-;3;1623;7;-;40;10;1512;98;1534;524;554
"150650 SANTA IZABEL DO PARA";15608;11290;4164;154;12326;2913;369;403;14456;749;12120;425;581;2391;65;26;2626;317;5399;7266;14965;1233;937
"150690 SANTAREM NOVO";1296;720;574;2;178;677;441;52;1221;23;206;346;686;31;4;23;183;53;44;1016;1079;-;-
"150700 SANTO ANTONIO DO TAUA";6968;5181;1661;126;3588;2951;429;194;5148;1626;5137;205;302;1241;73;10;1146;167;2404;3251;6736;1353;1357
"150710 SAO CAETANO DE ODIVELAS";4601;3548;1039;14;2463;1851;287;4;4155;442;2982;147;179;1213;69;11;424;48;2570;1559;4448;2161;2590
"150715 SAO DOMINGOS DO ARAGUAIA";4931;2394;2170;367;2967;1148;816;77;3884;970;1475;67;89;3240;49;11;1644;27;1664;1596;4288;522;318
"150720 SAO DOMINGOS DO CAPIM";1019;519;433;67;468;484;67;22;540;457;219;19;5;770;2;4;32;10;578;399;787;579;619
"150745 SAO GERALDO DO ARAGUAIA";6391;2607;3642;142;3976;1516;899;587;4628;1176;3130;213;126;2705;180;37;2878;54;2104;1355;5242;454;455
"150750 SAO JOAO DO ARAGUAIA";2930;880;1832;218;324;1657;949;35;2239;656;922;79;192;1593;25;119;721;37;463;1709;2198;376;407
"150760 SAO MIGUEL DO GUAMA";12429;4312;7779;338;7825;3373;1231;112;10216;2101;6189;282;350;5490;61;57;1974;172;4516;5767;11584;237;224
"150790 SOURE";5933;4115;1362;456;2888;2921;124;260;3827;1846;2886;435;661;1859;42;50;1230;334;3954;415;5402;32;87
"150795 TAILANDIA";11014;2350;8516;148;9616;1155;243;76;10499;439;3029;135;75;7674;86;15;732;128;8125;2029;9401;1119;1118
"150800 TOME-ACU";1444;861;549;34;919;446;79;30;929;485;330;21;11;1039;36;7;431;18;526;469;1286;356;153
"150803 TRACUATEUA";6396;1531;4580;285;1562;4072;762;64;5811;521;4252;604;954;523;37;26;714;88;1528;4066;5533;120;692
"150805 TRAIRAO";3327;60;3227;40;1803;1390;134;24;3175;128;403;7;26;2837;44;10;714;74;1297;1242;2903;1163;1375
"150810 TUCURUI";20474;13969;5796;709;17325;2155;994;776;16377;3321;7584;177;198;12213;209;93;5785;743;4699;9247;19302;1;1
"150815 URUARA";8934;4;8831;99;3942;4549;443;9;8585;340;1975;138;176;6455;159;31;6529;280;702;1423;6054;1596;1530
"150820 VIGIA";10408;4797;5279;332;6601;3171;636;100;7597;2711;6078;156;155;3852;85;82;985;161;1272;7990;9772;1875;1207
"150830 VISEU";15254;3938;10839;477;2313;9133;3808;202;8766;6286;6818;1087;2956;3692;421;280;2385;437;4149;8283;9840;1394;139
"150835 VITORIA DO XINGU";2446;637;1624;185;1251;791;404;120;1946;380;856;79;124;1339;37;11;509;44;1452;441;1766;118;4
"160005 SERRA DO NAVIO";1264;762;496;6;1066;187;11;497;732;35;592;1;3;589;7;72;109;2;1140;13;1247;148;149
"170025 ABREULANDIA";807;426;379;2;436;269;102;2;636;169;704;27;12;47;16;1;517;1;272;17;677;27;18
"170030 AGUIARNOPOLIS";1342;1124;213;5;1076;191;75;276;992;74;1114;80;102;17;11;18;540;11;324;467;1303;-;2
"170035 ALIANCA DO TOCANTINS";2380;1649;729;2;1969;382;29;-;2265;115;2361;6;1;4;6;2;644;-;1555;181;2333;40;25
"170040 ALMAS";1908;1450;433;25;1312;290;306;18;1506;384;1854;39;9;1;3;2;378;76;1255;199;1633;320;118
"170070 ALVORADA";2731;2425;303;3;2606;63;62;-;2705;26;2729;1;-;-;1;-;2322;4;37;368;2720;94;94
"170100 ANANAS";2855;2270;540;45;2128;608;119;469;2087;299;1983;93;129;574;68;8;412;5;2296;142;2647;655;612
"170105 ANGICO";850;733;97;20;540;151;159;2;683;165;676;40;89;33;5;7;208;-;470;172;779;158;76
"170110 APARECIDA DO RIO NEGRO";1373;1068;303;2;1064;234;75;2;1275;96;1345;3;3;13;8;1;1056;6;193;118;1290;200;123
"170130 ARAGOMINAS";1825;699;1109;17;726;750;349;5;1024;796;1576;26;24;161;20;18;1434;10;147;234;1532;223;215
"170200 ARAGUACU";2718;1636;1070;12;1866;840;12;5;2658;55;2699;7;2;4;-;6;1627;6;502;583;2670;284;342
"170210 ARAGUAINA";40503;35362;4229;912;38224;1728;551;2273;36663;1567;38947;259;111;886;159;141;21651;341;8639;9872;39143;1217;958
"170220 ARAGUATINS";7745;5827;1871;47;5378;1858;509;52;6945;748;6149;392;301;742;78;83;3654;29;1745;2317;7264;898;673
"170230 ARAPOEMA";1942;1468;471;3;1418;393;131;6;1674;262;1533;18;4;373;8;6;681;3;1150;108;1810;296;288
"170255 AUGUSTINOPOLIS";4548;3777;739;32;3492;631;425;232;3492;824;3688;188;590;69;4;9;2484;18;1732;314;4379;710;743
"170270 AURORA DO TOCANTINS";1078;786;292;-;752;240;86;6;931;141;1061;5;1;11;-;-;874;1;199;4;1046;348;356
"170300 BABACULANDIA";2314;1203;1045;66;995;942;377;6;1587;721;1710;224;104;132;35;109;1519;13;382;400;1961;141;79
"170305 BANDEIRANTES DO TOCANTINS";929;643;284;2;622;291;16;1;831;97;761;5;-;160;1;2;315;2;260;352;863;171;172
"170310 BARROLANDIA";1813;1524;289;-;1536;262;15;9;1725;79;1805;2;1;3;1;1;840;7;883;83;1789;197;101
"170320 BERNARDO SAYAO";1412;904;504;4;914;454;44;2;1302;108;1225;-;4;170;8;5;411;2;757;242;1371;212;147
"170330 BOM JESUS DO TOCANTINS";1124;928;170;26;967;76;81;246;742;136;1068;29;3;12;10;2;1015;37;21;51;1060;56;46
"170360 BRASILANDIA DO TOCANTINS";624;464;159;1;438;165;21;-;576;48;586;11;13;13;1;-;350;1;81;192;594;125;126
"170370 BREJINHO DE NAZARE";1618;1070;546;2;1253;343;22;55;1506;57;1608;7;1;2;-;-;686;37;824;71;1421;304;380
"170380 BURITI DO TOCANTINS";2192;2030;158;4;1823;200;169;3;1818;371;1669;58;290;174;1;-;863;-;576;753;2162;757;737
"170382 CACHOEIRINHA";541;498;43;-;248;195;98;33;483;25;399;36;70;32;2;2;184;-;291;66;509;22;21
"170384 CAMPOS LINDOS";1965;1342;545;78;1245;281;439;1;1156;808;1801;25;23;55;41;20;1010;10;574;371;1441;35;1
"170386 CARIRI DO TOCANTINS";1132;703;427;2;709;420;3;-;1089;43;1120;5;2;2;3;-;566;1;8;557;1095;151;203
"170388 CARMOLANDIA";671;388;282;1;568;82;21;1;627;43;613;1;2;22;17;16;156;1;422;92;662;195;379
"170389 CARRASCO BONITO";882;819;33;30;772;68;42;91;659;132;648;65;161;5;1;2;56;2;766;58;868;388;539
"170390 CASEARA";1459;836;612;11;853;529;77;10;1278;171;1265;26;8;99;46;15;625;6;642;186;1266;156;165
"170410 CENTENARIO";683;428;253;2;411;115;157;-;434;249;613;6;10;36;15;3;464;5;20;194;487;56;116
"170460 CHAPADA DE AREIA";454;261;188;5;257;177;20;-;407;47;447;2;2;1;-;2;195;2;255;2;401;43;69
"170510 CHAPADA DA NATIVIDADE";903;415;483;5;416;351;136;1;550;352;848;37;11;6;-;1;443;13;443;4;805;302;335
"170550 COLINAS DO TOCANTINS";9567;9113;439;15;9178;299;90;2311;7053;203;9301;18;15;165;51;17;3823;34;5490;220;9489;254;209
"170555 COMBINADO";1355;1235;109;11;1060;240;55;-;1321;34;1347;-;1;2;5;-;978;1;322;54;1340;354;538
"170560 CONCEICAO DO TOCANTINS";1181;815;358;8;816;132;233;5;851;325;1095;56;21;3;5;1;569;-;608;4;1033;63;655
"170600 COUTO MAGALHAES";1493;775;697;21;748;617;128;1;1230;262;1286;9;14;153;30;1;319;5;499;670;1429;499;757
"170610 CRISTALANDIA";2243;1798;439;6;1836;328;79;4;2136;103;2200;10;10;9;1;13;1803;64;329;47;2136;31;26
"170625 CRIXAS DO TOCANTINS";511;287;224;-;303;204;4;1;456;54;505;-;1;2;1;2;318;-;191;2;472;66;91
"170650 DARCINOPOLIS";1335;850;480;5;798;304;233;238;748;349;986;121;100;89;15;24;753;6;320;256;1176;263;287
"170700 DIANOPOLIS";4364;3637;690;37;3581;422;361;4;3934;426;4281;28;27;5;21;2;3982;3;48;331;4235;684;718
"170710 DIVINOPOLIS DO TOCANTINS";2327;1473;852;2;1523;787;17;-;2128;199;2285;8;2;17;7;8;1008;11;1283;25;2238;696;883
"170720 DOIS IRMAOS DO TOCANTINS";2056;942;1088;26;948;470;638;6;1445;605;1784;20;23;59;58;112;1804;4;200;48;1746;561;560
"170730 DUERE";1372;926;445;1;904;433;35;1;1283;88;1353;4;3;2;6;4;664;8;472;228;1288;169;334
"170740 ESPERANTINA";2062;1431;606;25;672;909;481;407;575;1080;1185;219;437;174;9;38;604;7;384;1067;1848;330;328
"170755 FATIMA";1110;881;227;2;946;81;83;2;1044;64;1108;1;1;-;-;-;1006;4;78;22;1090;48;49
"170765 FIGUEIROPOLIS";1650;1168;482;-;1185;455;10;-;1596;54;1648;-;-;-;2;-;532;-;1113;5;1593;106;99
"170770 FILADELFIA";2200;1385;774;41;1171;484;545;3;1454;743;1734;154;149;79;33;51;1025;13;863;299;1834;186;185
"170820 FORMOSO DO ARAGUAIA";5053;3014;2028;11;3729;1191;133;4;4735;314;5001;9;6;21;9;7;2601;40;2144;268;4956;217;172
"170830 GOIANORTE";1686;627;1048;11;857;717;112;2;1347;337;1532;26;61;60;4;3;1360;3;196;127;1326;104;-
"170900 GOIATINS";2899;1642;1096;161;797;892;1210;34;1199;1666;2460;82;122;84;94;57;1961;16;174;748;1849;6;10
"170930 GUARAI";6469;5718;741;10;5750;526;193;1680;4569;220;6362;20;18;45;15;9;4030;43;2267;129;6239;2;7
"170950 GURUPI";19320;16167;3120;33;18413;776;131;2070;16945;305;19205;30;14;17;48;6;10571;113;3705;4931;19126;1012;720
"171050 ITACAJA";1779;1262;503;14;1256;192;331;212;1199;368;1704;14;6;38;12;5;1708;3;31;37;1651;177;183
"171070 ITAGUATINS";1812;1263;512;37;978;511;323;394;893;525;1255;230;217;88;21;1;911;1;9;891;1619;392;219
"171110 ITAPORA DO TOCANTINS";871;583;284;4;605;249;17;11;796;64;827;15;1;26;-;2;164;5;637;65;852;4;4
"171150 JAU DO TOCANTINS";1179;603;576;-;597;495;87;-;984;195;1154;12;-;13;-;-;777;2;386;14;1066;249;5
"171190 LAGOA DA CONFUSAO";2493;1484;956;53;1974;373;146;5;2128;360;2295;49;26;53;56;14;901;35;1411;146;2189;6;2
"171195 LAGOA DO TOCANTINS";944;682;262;-;636;162;146;7;712;225;901;23;5;12;1;2;366;23;419;136;860;132;27
"171200 LAJEADO";834;584;244;6;679;132;23;-;791;43;815;1;1;5;2;10;496;2;322;14;820;115;132
"171215 LAVANDEIRA";474;282;191;1;276;148;50;-;413;61;464;1;2;7;-;-;381;-;79;14;465;98;279
"171250 MARIANOPOLIS DO TOCANTINS";1422;916;497;9;880;509;33;5;1310;107;1302;18;8;56;31;7;399;34;957;32;1376;256;254
"171270 MATEIROS";614;379;201;34;362;128;124;6;440;168;582;21;11;-;-;-;461;2;-;151;494;-;-
"171280 MAURILANDIA DO TOCANTINS";837;522;310;5;470;107;260;-;520;317;573;120;60;68;2;14;365;4;97;371;778;4;2
"171320 MIRACEMA DO TOCANTINS";6380;5352;1024;4;5266;999;115;2;6004;374;6231;12;28;78;5;26;3443;6;2775;156;6315;923;28
"171330 MIRANORTE";3573;3100;460;13;3103;304;166;-;3374;199;3370;53;36;29;63;22;2762;27;422;362;3360;6;10
"171360 MONTE DO CARMO";1932;863;1068;1;849;1075;8;9;1662;261;1859;33;12;23;4;1;1729;25;144;34;1751;426;1256
"171370 MONTE SANTO DO TOCANTINS";792;396;393;3;394;323;75;1;622;169;752;12;6;13;9;-;577;2;194;19;699;41;31
"171395 MURICILANDIA";868;547;310;11;533;319;16;-;837;31;734;9;27;73;8;17;306;3;556;3;842;223;230
"171430 NAZARE";1294;1176;109;9;596;523;175;-;1194;100;912;137;216;20;2;7;579;3;587;125;1232;214;210
"171488 NOVA OLINDA";2196;1416;775;5;1408;672;116;5;1839;352;2049;45;18;70;9;5;1036;11;977;172;2126;1;2
"171500 NOVA ROSALANDIA";1138;640;495;3;762;282;94;2;1036;100;1074;10;20;7;26;1;563;9;419;147;1032;197;369
"171510 NOVO ACORDO";1023;822;199;2;808;149;66;5;916;102;993;22;2;2;3;1;880;2;101;40;938;197;200
"171515 NOVO ALEGRE";642;505;85;52;496;145;1;1;610;31;633;4;-;5;-;-;530;1;30;81;593;132;144
"171525 NOVO JARDIM";613;527;71;15;478;81;54;7;556;50;582;21;6;3;-;1;526;5;65;17;561;113;178
"171550 OLIVEIRA DE FATIMA";494;421;73;-;424;68;2;19;462;13;490;1;1;1;1;-;336;1;150;7;476;6;116
"171570 PALMEIRANTE";1479;471;978;30;386;780;313;-;760;719;874;196;127;172;56;54;839;64;335;241;1093;279;282
"171575 PALMEIROPOLIS";2259;1744;513;2;1750;476;33;8;2164;87;2178;42;9;10;8;12;1469;8;347;435;2193;471;456
"171620 PARANA";2022;1004;918;100;974;512;536;23;1124;875;1800;50;37;60;33;42;1347;14;270;391;1395;685;200
"171630 PAU D'ARCO";1278;842;433;3;872;302;104;17;1195;66;1097;4;2;159;15;1;226;10;976;66;1250;204;235
"171660 PEIXE";2735;1382;1295;58;1030;1502;203;75;1810;850;2535;48;30;21;93;8;1435;12;973;315;1825;-;-
"171665 PEQUIZEIRO";1541;768;769;4;758;682;101;-;1278;263;1388;1;8;103;33;8;879;8;614;40;1442;319;315
"171700 PINDORAMA DO TOCANTINS";1159;779;378;2;776;252;131;11;893;255;1095;18;4;33;2;7;594;5;466;94;1015;205;396
"171720 PIRAQUE";910;360;547;3;370;440;100;7;626;277;724;23;17;124;18;4;283;12;581;34;840;113;133
"171790 PONTE ALTA DO TOCANTINS";2058;1304;747;7;1272;590;196;-;1713;345;1940;24;12;41;13;28;1799;2;146;111;1782;430;409
"171840 PRESIDENTE KENNEDY";1074;769;299;6;909;158;7;2;1007;65;1030;14;9;16;5;-;796;1;202;75;1037;54;57
"171845 PUGMIL";731;531;199;1;595;128;8;2;708;21;727;1;1;2;-;-;169;-;561;1;695;39;78
"171855 RIACHINHO";1195;769;387;39;595;517;83;-;888;307;890;34;79;144;29;19;378;5;344;468;1164;264;245
"171865 RIO DA CONCEICAO";458;387;70;1;395;34;29;6;405;47;452;3;1;1;-;1;361;3;6;88;416;52;52
"171870 RIO DOS BOIS";873;494;377;2;473;385;15;-;750;123;728;22;22;22;79;-;372;-;417;84;807;185;751
"171875 RIO SONO";1593;886;686;21;664;457;472;5;957;631;1493;11;9;39;28;13;1277;10;45;261;1236;199;204
"171886 SANTA FE DO ARAGUAIA";1917;1457;455;5;1521;349;47;4;1818;95;1614;14;31;235;13;10;293;5;1011;608;1891;313;300
"171889 SANTA RITA DO TOCANTINS";734;285;434;15;310;366;58;1;549;184;668;25;9;11;20;1;391;19;308;16;600;80;154
"171890 SANTA ROSA DO TOCANTINS";1400;489;898;13;475;860;65;2;1264;134;1330;13;30;15;10;2;450;16;909;25;1139;356;363
"171900 SANTA TEREZA DO TOCANTINS";631;419;205;7;479;50;102;2;550;79;615;8;1;6;1;-;318;5;289;19;593;125;124
"172000 SANTA TEREZINHA DO TOCANTINS";743;603;140;-;483;256;4;3;658;82;629;32;66;10;-;6;484;-;205;54;738;58;112
"172010 SAO BENTO DO TOCANTINS";1329;905;421;3;697;501;131;1;1077;251;898;40;78;289;16;8;256;6;696;371;1287;518;632
"172015 SAO FELIX DO TOCANTINS";362;225;137;-;225;81;56;1;270;91;344;-;-;1;16;1;357;3;1;1;265;114;111
"172025 SAO SALVADOR DO TOCANTINS";783;531;228;24;536;168;79;84;566;133;727;10;2;10;27;7;562;4;87;130;736;16;57
"172030 SAO SEBASTIAO DO TOCANTINS";1101;980;86;35;784;208;109;-;727;374;826;60;165;39;1;10;136;-;890;75;1049;336;304
"172065 SILVANOPOLIS";1602;934;663;5;1219;300;83;-;1447;155;1566;5;10;7;12;2;1298;4;178;122;1513;436;474
"172085 SUCUPIRA";526;316;207;3;342;132;52;3;451;72;519;3;2;1;1;-;121;6;358;41;506;38;21
"172090 TAGUATINGA";3873;2796;960;117;2494;694;685;18;3018;837;3742;55;42;25;6;3;3402;21;277;173;3368;777;99
"172093 TAIPAS DO TOCANTINS";564;427;107;30;423;4;137;-;446;118;550;8;5;-;-;1;453;-;2;109;504;199;226
"172097 TALISMA";866;466;399;1;449;417;-;222;606;38;859;2;-;5;-;-;306;9;459;92;837;56;65
"172110 TOCANTINIA";477;96;369;12;67;315;95;1;337;139;428;3;7;35;-;4;266;2;117;92;429;155;153
"172120 TOCANTINOPOLIS";5690;5250;410;30;4781;747;162;93;5328;269;5377;132;108;20;8;45;2379;12;2772;527;5626;5;7
"172125 TUPIRAMA";689;312;376;1;314;201;174;1;492;196;559;26;30;28;23;23;393;6;200;90;476;23;18
"172208 WANDERLANDIA";2454;1801;624;29;1420;722;312;18;1936;500;1919;138;171;156;23;47;1319;5;600;530;2203;455;426
"172210 XAMBIOA";3100;2584;514;2;2564;517;19;3;2990;107;2664;49;23;353;2;9;484;11;493;2112;3082;479;501
"210005 ACAILANDIA";24596;19256;4282;1058;21748;1594;1254;41;23365;1190;17646;600;632;4568;238;912;9139;203;2156;13098;23252;619;57
"210010 AFONSO CUNHA";1540;772;679;89;685;213;642;-;749;791;794;128;578;24;12;4;794;4;9;733;1415;130;101
"210015 AGUA DOCE DO MARANHAO";3138;745;2353;40;503;1783;852;11;2220;907;2561;328;245;2;1;1;310;4;116;2708;3070;419;-
"210020 ALCANTARA";2544;989;1532;23;632;823;1089;18;1789;737;1204;490;834;10;1;5;1747;27;14;756;2310;627;22
"210030 ALDEIAS ALTAS";4102;1047;2756;299;819;818;2465;81;1483;2538;684;1253;2075;51;3;36;937;257;389;2519;1981;121;105
"210043 ALTO ALEGRE DO MARANHAO";6487;1174;3700;1613;69;3330;3088;-;1593;4894;1815;1636;2598;60;246;132;1650;12;24;4801;2681;246;240
"210050 ALTO PARNAIBA";2908;2050;778;80;1587;345;976;36;1484;1388;2480;160;134;18;74;42;1180;15;173;1540;2079;406;414
"210055 AMAPA DO MARANHAO";1637;619;999;19;570;713;354;16;1485;136;933;228;274;182;19;1;426;14;235;962;1599;379;313
"210060 AMARANTE DO MARANHAO";8000;5405;2459;136;4063;2087;1850;92;5171;2737;6072;809;771;296;27;25;2387;57;50;5506;7124;2749;626
"210070 ANAJATUBA";6083;3107;2651;325;1090;3693;1300;-;4389;1694;3948;832;1271;3;27;2;5261;13;-;809;5775;3339;3368
"210080 ANAPURUS";3292;2171;1057;64;483;998;1811;-;1735;1557;3224;23;33;1;1;10;1694;15;239;1344;2769;703;702
"210083 APICUM-ACU";4187;627;3486;74;184;3083;920;4;3403;780;2478;498;1023;172;13;3;2200;25;67;1895;3850;363;87
"210090 ARAIOSES";9625;1767;7245;613;1393;4972;3260;75;5395;4155;5844;2786;960;6;18;11;3271;861;1236;4257;9092;92;22
"210095 ARAME";6339;2942;3134;263;2913;2021;1405;132;4330;1877;3228;997;1944;152;9;9;3958;40;366;1975;6127;2625;2001
"210100 ARARI";7791;5310;1934;547;3806;2946;1039;8;5856;1927;6298;434;975;54;8;22;6585;7;194;1005;7703;3896;3956
"210110 AXIXA";2474;979;1387;108;293;1023;1158;27;1347;1100;1477;430;554;2;3;8;1605;6;40;823;2257;-;-
"210120 BACABAL";22945;18831;3342;772;15369;3981;3595;436;17763;4746;16876;4765;1184;14;72;34;16628;295;2186;3836;22045;757;510
"210125 BACABEIRA";3671;2706;665;300;1540;1108;1023;14;2574;1083;2331;295;1030;11;4;-;2423;5;38;1205;3562;220;94
"210130 BACURI";3998;1201;2725;72;52;2584;1362;35;3847;116;2061;667;1238;21;8;3;1997;570;203;1228;3127;487;516
"210135 BACURITUBA";2739;2324;400;15;1533;169;1037;29;1932;778;1570;206;959;2;1;1;2197;5;19;518;2638;568;570
"210140 BALSAS";20629;15214;5115;300;16578;2232;1819;546;17523;2560;19894;191;140;54;178;172;11071;176;3151;6231;18984;3;3
"210150 BARAO DE GRAJAU";4427;3193;868;366;2366;556;1505;25;2616;1786;3898;219;292;-;2;16;2242;15;652;1518;4100;704;706
"210173 BELAGUA";1750;755;706;289;6;265;1479;4;1066;680;1407;89;184;27;38;5;586;13;3;1148;1503;829;824
"210177 BELA VISTA DO MARANHAO";2008;1726;271;11;578;1279;151;2;1906;100;1235;301;467;4;1;-;508;12;1;1487;1937;807;90
"210180 BENEDITO LEITE";1347;1003;217;127;675;317;355;294;646;407;1267;25;19;-;1;35;762;3;281;301;1084;12;12
"210190 BEQUIMAO";7821;1578;6100;143;114;4047;3660;60;6345;1416;4035;1370;2362;21;26;7;5258;107;17;2439;7081;-;-
"210193 BERNARDO DO MEARIM";1599;685;887;27;691;552;356;52;1150;397;1032;348;213;2;1;3;1358;12;22;207;1539;4;5
"210207 BOM LUGAR";3081;1140;1865;76;474;1498;1109;31;1973;1077;2046;775;252;1;7;-;2462;32;29;558;3046;1285;1285
"210210 BREJO";10312;5166;4629;517;1235;4110;4967;110;4238;5964;8132;710;1371;11;5;83;6662;94;214;3342;7356;321;174
"210220 BURITI";6646;1715;4495;436;783;2303;3560;9;2100;4537;3805;785;2002;9;9;36;4361;45;116;2124;5439;2413;2280
"210232 BURITICUPU";14391;9816;1714;2861;5736;4045;4610;234;11947;2210;6324;1949;3387;2267;337;127;6039;186;676;7490;12877;1516;1455
"210250 CAJARI";4527;732;3463;332;603;1561;2363;2;1569;2956;1468;371;1731;389;272;296;2108;151;196;2072;3177;462;468
"210260 CANDIDO MENDES";4063;1392;2645;26;1054;2510;499;9;2131;1923;2239;569;937;290;25;3;1347;20;1056;1640;3623;337;371
"210270 CANTANHEDE";4513;3072;1077;364;1825;1934;754;28;2585;1900;2948;394;1153;4;1;13;3198;5;14;1296;4257;569;276
"210275 CAPINZAL DO NORTE";3131;2385;728;18;1179;1060;892;16;2108;1007;2186;237;703;3;-;2;2124;5;4;998;3071;1215;1135
"210290 CARUTAPERA";5246;1906;3099;241;1389;1749;2108;47;2029;3170;1866;441;973;1577;205;184;1506;108;293;3339;4750;185;17
"210312 CENTRAL DO MARANHAO";514;423;63;28;5;96;413;6;78;430;300;78;121;2;11;2;136;1;3;374;440;-;-
"210315 CENTRO DO GUILHERME";2606;1116;1352;138;1220;677;709;16;1899;691;1516;197;531;347;14;1;1063;9;236;1298;2295;506;173
"210317 CENTRO NOVO DO MARANHAO";3379;679;2486;214;844;1334;1201;54;2661;664;2077;321;483;473;10;15;1754;55;134;1436;3233;278;294
"210320 CHAPADINHA";16950;7130;7951;1869;6338;7079;3533;5;12878;4067;13251;1107;2364;26;50;152;13559;114;79;3198;14310;3755;495
"210325 CIDELANDIA";3446;2828;594;24;1906;1209;331;41;3063;342;2708;256;397;61;21;3;1336;6;213;1891;3377;95;86
"210340 COELHO NETO";11598;8941;1973;684;6320;3029;2249;3;9527;2068;6880;1412;3263;4;22;17;7418;34;37;4109;11180;2116;1971
"210360 COROATA";15384;11219;3572;593;7847;2368;5169;1295;8948;5141;8239;2344;4462;108;37;194;9247;73;701;5363;13056;49;4
"210370 CURURUPU";8319;4380;3802;137;2927;3778;1614;1;6526;1792;4188;1306;2043;612;37;133;5202;40;279;2798;7373;2905;297
"210375 DAVINOPOLIS";3504;2278;1209;17;1062;1494;948;33;2492;979;1986;445;840;179;26;28;1216;30;204;2054;3371;-;-
